,,,,,,,,,Monthly proportion of CVD risk assessments (corresponding to supplementary figure 3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Overall,,,,,,Risk tool,,,,,,,Risk category,,,,,,,Age group,,,,,,,Gender,,,,,,,Ethnicity,,,,,,,Deprivation,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,prop_dates,users,population,proportion,,NA,prop_dates,risk_tool,users,population,proportion,,NA,prop_dates,risk_cat,total_users,total_population,proportion,,NA,prop_dates,age_group,total_users,total_population,proportion,,NA,prop_dates,Gender,total_users,total_population,proportion,,NA,prop_dates,Ethnicity,total_users,total_population,proportion,,NA,prop_dates,Deprivation,total_users,total_population,proportion
,,,,,,287,31/03/2017,JBS,11971,1092183,1.096061741,,287,31/03/2017,20%+,159491,1092241,14.60218029,,287,31/03/2017,40-74,949757,2317333,40.98491671,,287,31/03/2021,Men,483688,1545387,31.29882677,,287,31/01/2014,Mixed,8873,35462,25.0211494,,287,31/01/2014,2,190138,644539,29.49984407
,,,,,,288,31/03/2017,QRISK,1035366,1092183,94.79784981,,288,31/03/2017,<10%,667628,1092241,61.12460528,,288,31/03/2017,75-84,67119,191248,35.09526897,,288,31/03/2021,Women,543384,1609490,33.76125356,,288,31/01/2014,Other,13001,61682,21.07746182,,288,31/01/2014,3,165462,595004,27.80855255
,,,,,,289,30/04/2017,Framingham,42567,1083656,3.928091571,,289,30/04/2017,10-19%,262315,1083710,24.20527632,,289,30/04/2017,25-39,74141,871301,8.509229302,,289,30/04/2021,Men,475212,1530341,31.05268695,,289,31/01/2014,South Asian,59763,225760,26.47191708,,289,31/01/2014,4,150497,580053,25.94538775
,,,,,,290,30/04/2017,JBS,11332,1083656,1.045719306,,290,30/04/2017,20%+,157574,1083710,14.54023678,,290,30/04/2017,40-74,942560,2311692,40.77359787,,290,30/04/2021,Women,535497,1596495,33.54204053,,290,31/01/2014,White,761772,2574737,29.58640048,,290,31/01/2014,5 - most deprived,199898,700921,28.51933385
,,,,,,291,30/04/2017,QRISK,1029757,1083656,95.02618912,,291,30/04/2017,<10%,663821,1083710,61.2544869,,291,30/04/2017,75-84,67009,191912,34.91652424,,291,31/05/2021,Men,470058,1520268,30.91941684,,291,28/02/2014,Black,45781,141341,32.39045995,,291,28/02/2014,1 - least deprived,210252,687829,30.56748116
,,,,,,292,31/05/2017,Framingham,39836,1099718,3.622383193,,292,31/05/2017,10-19%,264286,1099768,24.03106837,,292,31/05/2017,25-39,80533,876074,9.192488306,,292,31/05/2021,Women,531266,1587764,33.46001043,,292,28/02/2014,Mixed,8892,35538,25.02110417,,292,28/02/2014,2,194186,647107,30.00832938
,,,,,,293,31/05/2017,JBS,10628,1099718,0.966429576,,293,31/05/2017,20%+,159800,1099768,14.53033731,,293,31/05/2017,40-74,950874,2316415,41.04938018,,293,30/06/2021,Men,465830,1510870,30.8319048,,293,28/02/2014,Other,13082,61832,21.15732954,,293,28/02/2014,3,167673,596060,28.13022179
,,,,,,294,31/05/2017,QRISK,1049254,1099718,95.41118723,,294,31/05/2017,<10%,675682,1099768,61.43859432,,294,31/05/2017,75-84,68361,193555,35.31864328,,294,30/06/2021,Women,527124,1579135,33.38055328,,294,28/02/2014,South Asian,59768,225984,26.44789012,,294,28/02/2014,4,151557,580713,26.09843417
,,,,,,295,30/06/2017,Framingham,37521,1098339,3.416158399,,295,30/06/2017,10-19%,264410,1098389,24.07252804,,295,30/06/2017,25-39,77702,875321,8.876971991,,295,31/07/2021,Men,465046,1503137,30.93836423,,295,28/02/2014,White,770731,2579587,29.87807738,,295,28/02/2014,5 - most deprived,199137,700281,28.43672754
,,,,,,296,30/06/2017,JBS,9932,1098339,0.904274545,,296,30/06/2017,20%+,159597,1098389,14.53009817,,296,30/06/2017,40-74,951825,2313657,41.13941695,,296,31/07/2021,Women,527288,1572447,33.5329585,,296,31/03/2014,Black,46804,141768,33.01450257,,296,31/03/2014,1 - least deprived,208542,688484,30.29002853
,,,,,,297,30/06/2017,QRISK,1050886,1098339,95.67956706,,297,30/06/2017,<10%,674382,1098389,61.39737379,,297,30/06/2017,75-84,68862,194360,35.43012966,,297,31/08/2021,Men,459648,1491184,30.82436507,,297,31/03/2014,Mixed,8984,35571,25.2565292,,297,31/03/2014,2,192164,646430,29.72696193
,,,,,,298,31/07/2017,Framingham,35239,1105443,3.18777178,,298,31/07/2017,10-19%,265331,1105493,24.001147,,298,31/07/2017,25-39,78922,877507,8.993888368,,298,31/08/2021,Women,522156,1560452,33.46184311,,298,31/03/2014,Other,13386,61941,21.61088778,,298,31/03/2014,3,166523,595803,27.94933896
,,,,,,299,31/07/2017,JBS,9296,1105443,0.840929835,,299,31/07/2017,20%+,160028,1105493,14.47571355,,299,31/07/2017,40-74,956990,2315126,41.33641106,,299,30/09/2021,Men,452398,1480443,30.55828559,,299,31/03/2014,South Asian,60886,227047,26.81647412,,299,31/03/2014,4,151448,580818,26.07494947
,,,,,,300,31/07/2017,QRISK,1060908,1105443,95.97129838,,300,31/07/2017,<10%,680134,1105493,61.52313945,,300,31/07/2017,75-84,69581,195547,35.58274993,,300,30/09/2021,Women,513695,1547891,33.18676832,,300,31/03/2014,White,766732,2580054,29.71767258,,300,31/03/2014,5 - most deprived,201708,701885,28.73804113
,,,,,,301,31/08/2017,Framingham,33137,1108540,2.989247118,,301,31/08/2017,10-19%,265766,1108588,23.97337875,,301,31/08/2017,25-39,79343,879213,9.024320614,,301,31/10/2021,Men,445558,1468897,30.33282797,,301,30/04/2014,Black,45698,141266,32.34890207,,301,30/04/2014,1 - least deprived,208514,689183,30.25524425
,,,,,,302,31/08/2017,JBS,8749,1108540,0.789236293,,302,31/08/2017,20%+,160083,1108588,14.44026094,,302,31/08/2017,40-74,959054,2314224,41.44171005,,302,31/10/2021,Women,507399,1535974,33.03434824,,302,30/04/2014,Mixed,8971,35731,25.1070499,,302,30/04/2014,2,191535,647075,29.60012363
,,,,,,303,31/08/2017,QRISK,1066654,1108540,96.22151659,,303,31/08/2017,<10%,682739,1108588,61.58636031,,303,31/08/2017,75-84,70191,196587,35.70480245,,303,30/11/2021,Men,444140,1462529,30.36794484,,303,30/04/2014,Other,13219,62094,21.28869134,,303,30/04/2014,3,165286,596428,27.71264931
,,,,,,304,30/09/2017,Framingham,30968,1122327,2.75926713,,304,30/09/2017,10-19%,267485,1122378,23.83198887,,304,30/09/2017,25-39,83657,884025,9.463193914,,304,30/11/2021,Women,505787,1528615,33.087926,,304,30/04/2014,South Asian,59573,226947,26.24974113,,304,30/04/2014,4,150566,581498,25.89278037
,,,,,,305,30/09/2017,JBS,8164,1122327,0.727417232,,305,30/09/2017,20%+,160804,1122378,14.32708054,,305,30/09/2017,40-74,967758,2317729,41.75457959,,,,,,,,,305,30/04/2014,White,764486,2583012,29.5966879,,305,30/04/2014,5 - most deprived,199175,701932,28.37525572
,,,,,,306,30/09/2017,QRISK,1083195,1122327,96.51331564,,306,30/09/2017,<10%,694089,1122378,61.8409306,,306,30/09/2017,75-84,70963,197638,35.90554448,,,,,,,,,306,31/05/2014,Black,45833,141880,32.30405977,,306,31/05/2014,1 - least deprived,206350,689974,29.90692403
,,,,,,307,31/10/2017,Framingham,28760,1125507,2.555292859,,307,31/10/2017,10-19%,268303,1125551,23.83748049,,307,31/10/2017,25-39,82583,884777,9.333764327,,,,,,,,,307,31/05/2014,Mixed,8999,35918,25.05429033,,307,31/05/2014,2,190205,647576,29.37184207
,,,,,,308,31/10/2017,JBS,7573,1125507,0.672852323,,308,31/10/2017,20%+,161350,1125551,14.33520116,,308,31/10/2017,40-74,971486,2318020,41.91016471,,,,,,,,,308,31/05/2014,Other,13157,62360,21.09846055,,308,31/05/2014,3,162847,596894,27.28239855
,,,,,,309,31/10/2017,QRISK,1089174,1125507,96.77185482,,309,31/10/2017,<10%,695898,1125551,61.82731835,,309,31/10/2017,75-84,71482,198657,35.98262332,,,,,,,,,309,31/05/2014,South Asian,59983,228127,26.29368729,,309,31/05/2014,4,149061,582395,25.59448484
,,,,,,310,30/11/2017,Framingham,26768,1131422,2.365872327,,310,30/11/2017,10-19%,269404,1131464,23.81021402,,310,30/11/2017,25-39,81879,886010,9.241317818,,,,,,,,,310,31/05/2014,White,758583,2586199,29.33196556,,310,31/05/2014,5 - most deprived,200121,704635,28.40066134
,,,,,,311,30/11/2017,JBS,6989,1131422,0.617718234,,311,30/11/2017,20%+,162300,1131464,14.34424781,,311,30/11/2017,40-74,977581,2319508,42.14604994,,,,,,,,,311,30/06/2014,Black,46108,142338,32.39331732,,311,30/06/2014,1 - least deprived,206231,691380,29.82889294
,,,,,,312,30/11/2017,QRISK,1097665,1131422,97.01640944,,312,30/11/2017,<10%,699760,1131464,61.84553817,,312,30/11/2017,75-84,72004,199603,36.07360611,,,,,,,,,312,30/06/2014,Mixed,9181,36110,25.42509,,312,30/06/2014,2,191068,649103,29.43569819
,,,,,,313,31/12/2017,Framingham,25260,1126091,2.243157969,,313,31/12/2017,10-19%,267804,1126132,23.78087116,,313,31/12/2017,25-39,81080,886528,9.145791221,,,,,,,,,313,30/06/2014,Other,13294,62600,21.23642173,,313,30/06/2014,3,164296,598598,27.44680069
,,,,,,314,31/12/2017,JBS,6551,1126091,0.581746946,,314,31/12/2017,20%+,160985,1126132,14.29539344,,314,31/12/2017,40-74,972958,2313204,42.06105471,,,,,,,,,314,30/06/2014,South Asian,60975,229292,26.59272892,,314,30/06/2014,4,151164,583644,25.90003495
,,,,,,315,31/12/2017,QRISK,1094280,1126091,97.17509509,,315,31/12/2017,<10%,697343,1126132,61.92373541,,315,31/12/2017,75-84,72094,200111,36.02700501,,,,,,,,,315,30/06/2014,White,762248,2592284,29.40449426,,315,30/06/2014,5 - most deprived,201128,705939,28.49084694
,,,,,,316,31/01/2018,Framingham,23362,1136229,2.056099607,,316,31/01/2018,10-19%,269421,1136268,23.71104352,,316,31/01/2018,25-39,82605,888552,9.296585906,,,,,,,,,316,31/07/2014,Black,46187,142707,32.36491553,,316,31/07/2014,1 - least deprived,207783,692387,30.00966223
,,,,,,317,31/01/2018,JBS,6015,1136229,0.529382721,,317,31/01/2018,20%+,162201,1136268,14.27488937,,317,31/01/2018,40-74,980793,2317928,42.31335054,,,,,,,,,317,31/07/2014,Mixed,9317,36307,25.66171813,,317,31/07/2014,2,192294,650596,29.55659119
,,,,,,318,31/01/2018,QRISK,1106852,1136229,97.41451767,,318,31/01/2018,<10%,704646,1136268,62.0140671,,318,31/01/2018,75-84,72870,201270,36.20509763,,,,,,,,,318,31/07/2014,Other,13433,62817,21.38433863,,318,31/07/2014,3,164285,599127,27.4207305
,,,,,,319,28/02/2018,Framingham,21509,1141897,1.883619976,,319,28/02/2018,10-19%,270414,1141938,23.68026986,,319,28/02/2018,25-39,83303,889001,9.370405658,,,,,,,,,319,31/07/2014,South Asian,60821,229773,26.47003782,,319,31/07/2014,4,153214,585262,26.17870287
,,,,,,320,28/02/2018,JBS,5488,1141897,0.480603767,,320,28/02/2018,20%+,162365,1141938,14.21837263,,320,28/02/2018,40-74,984994,2316837,42.51460073,,,,,,,,,320,31/07/2014,White,768094,2597620,29.56914406,,320,31/07/2014,5 - most deprived,201959,707761,28.53491503
,,,,,,321,28/02/2018,QRISK,1114900,1141897,97.63577626,,321,28/02/2018,<10%,709159,1141938,62.10135752,,321,28/02/2018,75-84,73641,202390,36.38569099,,,,,,,,,321,31/08/2014,Black,46261,143119,32.32345111,,321,31/08/2014,1 - least deprived,206140,692871,29.75156992
,,,,,,322,31/03/2018,Framingham,19665,1145789,1.716284586,,322,31/03/2018,10-19%,271222,1145827,23.67041447,,322,31/03/2018,25-39,83123,889316,9.34684634,,,,,,,,,322,31/08/2014,Mixed,9236,36344,25.41272287,,322,31/08/2014,2,190433,650661,29.2676217
,,,,,,323,31/03/2018,JBS,4980,1145789,0.434634998,,323,31/03/2018,20%+,162259,1145827,14.16086373,,323,31/03/2018,40-74,988666,2315806,42.69209079,,,,,,,,,323,31/08/2014,Other,13304,62986,21.12215413,,323,31/08/2014,3,162822,599618,27.15428823
,,,,,,324,31/03/2018,QRISK,1121144,1145789,97.84908042,,324,31/03/2018,<10%,712346,1145827,62.16872181,,324,31/03/2018,75-84,74038,203274,36.42275943,,,,,,,,,324,31/08/2014,South Asian,60627,230403,26.31345946,,324,31/08/2014,4,150734,584976,25.76755286
,,,,,,325,30/04/2018,Framingham,18183,1144589,1.588605167,,325,30/04/2018,10-19%,270174,1144629,23.60363052,,325,30/04/2018,25-39,84344,890539,9.471118053,,,,,,,,,325,31/08/2014,White,760173,2597931,29.26070785,,325,31/08/2014,5 - most deprived,200251,708344,28.27030369
,,,,,,326,30/04/2018,JBS,4580,1144589,0.400143632,,326,30/04/2018,20%+,161158,1144629,14.0794965,,326,30/04/2018,40-74,986135,2311107,42.66937879,,,,,,,,,326,30/09/2014,Black,45800,143187,31.98614399,,326,30/09/2014,1 - least deprived,206788,693895,29.80105059
,,,,,,327,30/04/2018,QRISK,1121826,1144589,98.0112512,,327,30/04/2018,<10%,713297,1144629,62.31687298,,327,30/04/2018,75-84,74150,204070,36.33557113,,,,,,,,,327,30/09/2014,Mixed,9145,36530,25.03421845,,327,30/09/2014,2,190799,651657,29.27905324
,,,,,,328,31/05/2018,Framingham,16752,1144009,1.464324144,,328,31/05/2018,10-19%,270826,1144047,23.67262883,,328,31/05/2018,25-39,83158,890381,9.339597318,,,,,,,,,328,30/09/2014,Other,13288,63428,20.94973829,,328,30/09/2014,3,162408,600070,27.06484244
,,,,,,329,31/05/2018,JBS,4221,1144009,0.368965629,,329,31/05/2018,20%+,160849,1144047,14.05964965,,329,31/05/2018,40-74,986281,2309547,42.70452171,,,,,,,,,329,30/09/2014,South Asian,60799,231276,26.28850378,,329,30/09/2014,4,149802,585345,25.59208672
,,,,,,330,31/05/2018,QRISK,1123036,1144009,98.16671023,,330,31/05/2018,<10%,712372,1144047,62.26772152,,330,31/05/2018,75-84,74608,205236,36.35229687,,,,,,,,,330,30/09/2014,White,759698,2600954,29.2084366,,330,30/09/2014,5 - most deprived,199247,710037,28.06149539
,,,,,,331,30/06/2018,Framingham,15505,1146625,1.352229369,,331,30/06/2018,10-19%,271097,1146664,23.64223521,,331,30/06/2018,25-39,83291,891839,9.339241724,,,,,,,,,331,31/10/2014,Black,45043,143632,31.36000334,,331,31/10/2014,1 - least deprived,206353,694445,29.71480823
,,,,,,332,30/06/2018,JBS,3879,1146625,0.338297176,,332,30/06/2018,20%+,160616,1146664,14.00724188,,332,30/06/2018,40-74,988313,2309677,42.79009576,,,,,,,,,332,31/10/2014,Mixed,9147,36807,24.85125112,,332,31/10/2014,2,189552,652281,29.05986837
,,,,,,333,30/06/2018,QRISK,1127241,1146625,98.30947345,,333,30/06/2018,<10%,714951,1146664,62.35052291,,333,30/06/2018,75-84,75060,206455,36.35659102,,,,,,,,,333,31/10/2014,Other,13160,63839,20.61435799,,333,31/10/2014,3,161072,600796,26.80976571
,,,,,,334,31/07/2018,Framingham,14346,1145214,1.252691637,,334,31/07/2018,10-19%,271060,1145252,23.66815338,,334,31/07/2018,25-39,83368,892459,9.341381509,,,,,,,,,334,31/10/2014,South Asian,60229,232130,25.94623702,,334,31/10/2014,4,148322,586758,25.27822373
,,,,,,335,31/07/2018,JBS,3596,1145214,0.314002448,,335,31/07/2018,20%+,160045,1145252,13.97465361,,335,31/07/2018,40-74,986806,2309224,42.73322986,,,,,,,,,335,31/10/2014,White,755273,2604459,28.99922786,,335,31/10/2014,5 - most deprived,197130,712544,27.66565995
,,,,,,336,31/07/2018,QRISK,1127272,1145214,98.43330591,,336,31/07/2018,<10%,714147,1145252,62.357193,,336,31/07/2018,75-84,75078,207468,36.18774944,,,,,,,,,336,30/11/2014,Black,44926,144057,31.18626655,,336,30/11/2014,1 - least deprived,207023,695235,29.77741339
,,,,,,337,31/08/2018,Framingham,13387,1148675,1.165429734,,337,31/08/2018,10-19%,271349,1148713,23.62200132,,337,31/08/2018,25-39,84013,893878,9.398709891,,,,,,,,,337,30/11/2014,Mixed,9162,36946,24.79835436,,337,30/11/2014,2,189654,653275,29.03126555
,,,,,,338,31/08/2018,JBS,3341,1148675,0.290856857,,338,31/08/2018,20%+,159737,1148713,13.90573625,,338,31/08/2018,40-74,989311,2309523,42.83616141,,,,,,,,,338,30/11/2014,Other,13146,64207,20.4744031,,338,30/11/2014,3,161163,601476,26.79458532
,,,,,,339,31/08/2018,QRISK,1131947,1148675,98.54371341,,339,31/08/2018,<10%,717627,1148713,62.47226244,,339,31/08/2018,75-84,75389,208503,36.15727352,,,,,,,,,339,30/11/2014,South Asian,60550,233037,25.98299841,,339,30/11/2014,4,148258,587993,25.21424575
,,,,,,340,30/09/2018,Framingham,12496,1156508,1.080494039,,340,30/09/2018,10-19%,272387,1156545,23.55178571,,340,30/09/2018,25-39,85423,896727,9.52608765,,,,,,,,,340,30/11/2014,White,755892,2608323,28.97999979,,340,30/11/2014,5 - most deprived,196642,714650,27.51584692
,,,,,,341,30/09/2018,JBS,3106,1156508,0.2685671,,341,30/09/2018,20%+,159696,1156545,13.80802303,,341,30/09/2018,40-74,995333,2311271,43.06431396,,,,,,,,,341,31/12/2014,Black,44682,144271,30.97088119,,341,31/12/2014,1 - least deprived,207412,695513,29.82144115
,,,,,,342,30/09/2018,QRISK,1140906,1156508,98.65093886,,342,30/09/2018,<10%,724462,1156545,62.64019126,,342,30/09/2018,75-84,75789,209663,36.14800895,,,,,,,,,342,31/12/2014,Mixed,9112,37047,24.59578373,,342,31/12/2014,2,189494,653385,29.00189016
,,,,,,343,31/10/2018,Framingham,11415,1157602,0.986090211,,343,31/10/2018,10-19%,273049,1157640,23.58669362,,343,31/10/2018,25-39,84405,896602,9.413875945,,,,,,,,,343,31/12/2014,Other,13165,64361,20.45493389,,343,31/12/2014,3,161731,601834,26.87302479
,,,,,,344,31/10/2018,JBS,2847,1157602,0.245939451,,344,31/10/2018,20%+,159692,1157640,13.79461663,,344,31/10/2018,40-74,997489,2308727,43.20515158,,,,,,,,,344,31/12/2014,South Asian,60757,233883,25.97751867,,344,31/12/2014,4,148488,588677,25.22401928
,,,,,,345,31/10/2018,QRISK,1143340,1157602,98.76797034,,345,31/10/2018,<10%,724899,1157640,62.61868975,,345,31/10/2018,75-84,75746,210580,35.9701776,,,,,,,,,345,31/12/2014,White,756599,2610094,28.98742344,,345,31/12/2014,5 - most deprived,195800,715935,27.3488515
,,,,,,346,30/11/2018,Framingham,10566,1154364,0.915309209,,346,30/11/2018,10-19%,272264,1154400,23.58489258,,346,30/11/2018,25-39,83615,893779,9.355220922,,,,,,,,,346,31/01/2015,Black,46081,145606,31.6477343,,346,31/01/2015,1 - least deprived,207959,696202,29.87049736
,,,,,,347,30/11/2018,JBS,2595,1154364,0.22479911,,347,30/11/2018,20%+,158588,1154400,13.73769924,,347,30/11/2018,40-74,995222,2300789,43.25568316,,,,,,,,,347,31/01/2015,Mixed,9412,37455,25.12882125,,347,31/01/2015,2,190492,654528,29.10372054
,,,,,,348,30/11/2018,QRISK,1141203,1154364,98.85989168,,348,30/11/2018,<10%,723548,1154400,62.67740818,,348,30/11/2018,75-84,75563,210836,35.83970479,,,,,,,,,348,31/01/2015,Other,13549,64683,20.94677118,,348,31/01/2015,3,162553,602956,26.95934695
,,,,,,349,31/12/2018,Framingham,10007,1150203,0.870020336,,349,31/12/2018,10-19%,271295,1150239,23.58596779,,349,31/12/2018,25-39,82555,894049,9.23383394,,,,,,,,,349,31/01/2015,South Asian,62581,235549,26.56814506,,349,31/01/2015,4,150022,590852,25.3907916
,,,,,,350,31/12/2018,JBS,2432,1150203,0.211440937,,350,31/12/2018,20%+,157756,1150239,13.7150627,,350,31/12/2018,40-74,991984,2295451,43.2152113,,,,,,,,,350,31/01/2015,White,763127,2616860,29.16193453,,350,31/01/2015,5 - most deprived,202472,721452,28.06451434
,,,,,,351,31/12/2018,QRISK,1137764,1150203,98.91853873,,351,31/12/2018,<10%,721188,1150239,62.69896952,,351,31/12/2018,75-84,75700,211631,35.76980688,,,,,,,,,351,28/02/2015,Black,45991,145387,31.63350231,,351,28/02/2015,1 - least deprived,208238,697000,29.87632712
,,,,,,352,31/01/2019,Framingham,9245,1162025,0.795593899,,352,31/01/2019,10-19%,274154,1162060,23.59206926,,352,31/01/2019,25-39,83419,895089,9.319631903,,,,,,,,,352,28/02/2015,Mixed,9494,37575,25.26679973,,352,28/02/2015,2,190989,655418,29.14002972
,,,,,,353,31/01/2019,JBS,2230,1162025,0.19190637,,353,31/01/2019,20%+,159215,1162060,13.70109977,,353,31/01/2019,40-74,1002219,2301000,43.55580183,,,,,,,,,353,28/02/2015,Other,13678,64976,21.05084954,,353,28/02/2015,3,163313,603715,27.05134045
,,,,,,354,31/01/2019,QRISK,1150550,1162025,99.01249973,,354,31/01/2019,<10%,728691,1162060,62.70683097,,354,31/01/2019,75-84,76422,212960,35.88561232,,,,,,,,,354,28/02/2015,South Asian,62234,235499,26.42643918,,354,28/02/2015,4,151185,591574,25.556397
,,,,,,355,28/02/2019,Framingham,8543,1160283,0.736285889,,355,28/02/2019,10-19%,272938,1160318,23.52268947,,355,28/02/2019,25-39,84082,890344,9.443765556,,,,,,,,,355,28/02/2015,White,764932,2619174,29.20508527,,355,28/02/2015,5 - most deprived,201369,720630,27.94346613
,,,,,,356,28/02/2019,JBS,2055,1160283,0.177111963,,356,28/02/2019,20%+,158384,1160318,13.65005111,,356,28/02/2019,40-74,1000132,2285039,43.76870592,,,,,,,,,356,31/03/2015,Black,46328,145764,31.78288192,,356,31/03/2015,1 - least deprived,210931,698805,30.1845293
,,,,,,357,28/02/2019,QRISK,1149685,1160283,99.08660215,,357,28/02/2019,<10%,728996,1160318,62.82725942,,357,28/02/2019,75-84,76104,212328,35.84265853,,,,,,,,,357,31/03/2015,Mixed,9610,37728,25.47179813,,357,31/03/2015,2,192993,656867,29.38083356
,,,,,,358,31/03/2019,Framingham,7879,1167110,0.675086324,,358,31/03/2019,10-19%,274864,1167145,23.55011588,,358,31/03/2019,25-39,84417,891313,9.471083671,,,,,,,,,358,31/03/2015,Other,13898,65228,21.30680076,,358,31/03/2015,3,163760,604405,27.09441517
,,,,,,359,31/03/2019,JBS,1886,1167110,0.161595736,,359,31/03/2019,20%+,159664,1167145,13.67987696,,359,31/03/2019,40-74,1005960,2284904,44.02635734,,,,,,,,,359,31/03/2015,South Asian,64136,237069,27.05372697,,359,31/03/2015,4,151303,592096,25.55379533
,,,,,,360,31/03/2019,QRISK,1157345,1167110,99.16331794,,360,31/03/2019,<10%,732617,1167145,62.77000715,,360,31/03/2019,75-84,76768,213752,35.91451776,,,,,,,,,360,31/03/2015,White,770614,2623970,29.36824735,,360,31/03/2015,5 - most deprived,204033,723196,28.2126837
,,,,,,361,30/04/2019,Framingham,7305,1165294,0.626880427,,361,30/04/2019,10-19%,274728,1165328,23.5751651,,361,30/04/2019,25-39,83860,891362,9.408074385,,,,,,,,,361,30/04/2015,Black,46445,145988,31.81425871,,361,30/04/2015,1 - least deprived,211048,698752,30.20356292
,,,,,,362,30/04/2019,JBS,1736,1165294,0.14897528,,362,30/04/2019,20%+,159231,1165328,13.66404995,,362,30/04/2019,40-74,1004217,2279782,44.04881695,,,,,,,,,362,30/04/2015,Mixed,9670,37946,25.48358193,,362,30/04/2015,2,193082,657065,29.38552502
,,,,,,363,30/04/2019,QRISK,1156253,1165294,99.22414429,,363,30/04/2019,<10%,731369,1165328,62.76078495,,363,30/04/2019,75-84,77251,215057,35.92117439,,,,,,,,,363,30/04/2015,Other,14106,65458,21.54969599,,363,30/04/2015,3,164959,605496,27.24361515
,,,,,,364,31/05/2019,Framingham,6819,1166706,0.584466009,,364,31/05/2019,10-19%,275508,1166739,23.61350739,,364,31/05/2019,25-39,83951,892238,9.409036602,,,,,,,,,364,30/04/2015,South Asian,63915,236929,26.97643598,,364,30/04/2015,4,152144,593318,25.64290987
,,,,,,365,31/05/2019,JBS,1599,1166706,0.137052522,,365,31/05/2019,20%+,159920,1166739,13.70657876,,365,31/05/2019,40-74,1004728,2277278,44.11969026,,,,,,,,,365,30/04/2015,White,773310,2626460,29.44305263,,365,30/04/2015,5 - most deprived,204766,723850,28.28845755
,,,,,,366,31/05/2019,QRISK,1158288,1166706,99.27848147,,366,31/05/2019,<10%,731311,1166739,62.67991385,,366,31/05/2019,75-84,78060,216490,36.05709271,,,,,,,,,366,31/05/2015,Black,46891,146609,31.98371178,,366,31/05/2015,1 - least deprived,210119,698381,30.08658598
,,,,,,367,30/06/2019,Framingham,6374,1164262,0.547471274,,367,30/06/2019,10-19%,274846,1164294,23.60623691,,367,30/06/2019,25-39,83940,891631,9.414208344,,,,,,,,,367,31/05/2015,Mixed,9812,38128,25.73436844,,367,31/05/2015,2,193396,657557,29.41129058
,,,,,,368,30/06/2019,JBS,1466,1164262,0.125916675,,368,30/06/2019,20%+,159701,1164294,13.71655269,,368,30/06/2019,40-74,1002201,2268319,44.18254223,,,,,,,,,368,31/05/2015,Other,14413,65877,21.87865264,,368,31/05/2015,3,165602,606007,27.32674705
,,,,,,369,30/06/2019,QRISK,1156422,1164262,99.32661205,,369,30/06/2019,<10%,729747,1164294,62.6772104,,369,30/06/2019,75-84,78153,216549,36.09021515,,,,,,,,,369,31/05/2015,South Asian,64632,238099,27.14501111,,369,31/05/2015,4,152568,594200,25.6762033
,,,,,,370,31/07/2019,Framingham,5867,1166210,0.503082635,,370,31/07/2019,10-19%,276378,1166243,23.69814867,,370,31/07/2019,25-39,82944,891665,9.302148228,,,,,,,,,370,31/05/2015,White,773840,2628281,29.44281833,,370,31/05/2015,5 - most deprived,206334,726642,28.39555104
,,,,,,371,31/07/2019,JBS,1331,1166210,0.114130388,,371,31/07/2019,20%+,161087,1166243,13.81247304,,371,31/07/2019,40-74,1004402,2266527,44.3145835,,,,,,,,,371,30/06/2015,Black,48016,147502,32.55277895,,371,30/06/2015,1 - least deprived,212366,699546,30.35768913
,,,,,,372,31/07/2019,QRISK,1159012,1166210,99.38278698,,372,31/07/2019,<10%,728778,1166243,62.48937829,,372,31/07/2019,75-84,78897,217484,36.27715142,,,,,,,,,372,30/06/2015,Mixed,10065,38337,26.25401049,,372,30/06/2015,2,194797,658258,29.59280404
,,,,,,373,31/08/2019,Framingham,5511,1162804,0.473940578,,373,31/08/2019,10-19%,275589,1162837,23.69971028,,373,31/08/2019,25-39,82154,891659,9.21361193,,,,,,,,,373,30/06/2015,Other,14974,66347,22.56921941,,373,30/06/2015,3,166479,606613,27.44402115
,,,,,,374,31/08/2019,JBS,1215,1162804,0.104488805,,374,31/08/2019,20%+,160731,1162837,13.8223156,,374,31/08/2019,40-74,1001773,2259978,44.32667044,,,,,,,,,374,30/06/2015,South Asian,66294,239526,27.6771624,,374,30/06/2015,4,154046,595159,25.88316736
,,,,,,375,31/08/2019,QRISK,1156078,1162804,99.42157062,,375,31/08/2019,<10%,726517,1162837,62.47797413,,375,31/08/2019,75-84,78910,217836,36.22449916,,,,,,,,,375,30/06/2015,White,782877,2633669,29.72571724,,375,30/06/2015,5 - most deprived,213084,731300,29.13769999
,,,,,,376,30/09/2019,Framingham,5130,1162358,0.441344233,,376,30/09/2019,10-19%,275447,1162390,23.69660785,,376,30/09/2019,25-39,81967,890933,9.20013065,,,,,,,,,376,31/07/2015,Black,47791,147551,32.38947889,,376,31/07/2015,1 - least deprived,214976,700811,30.6753176
