,,,,Monthly proportion of statin users for primary prevention (figure 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Overall,,,,,,Age group,,,,,,,Gender,,,,,,,Ethnicity,,,,,,,,Deprivation,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,prop_dates,total_users,total_population,proportion,,NA,prop_dates,age_cat,total_users,total_population,proportion,,NA,prop_dates,gender,total_users,total_population,proportion,,NA,prop_dates,Ethnicity,total_users,total_population,proportion,,NA,prop_dates,Deprivation,total_users,total_population,proportion,,,,
1,31/05/2009,171412,2018151,8.493517086,,1,30/09/2012,25-39,3566,668496,0.533436251,,1,30/09/2012,Men,102960,1025820,10.03684857,,1,30/11/2021,White,204446,1734142,11.7894613,,1,30/09/2012,4,36401,384396,9.469661495,,,,
2,30/06/2009,173049,2020181,8.566014629,,2,31/08/2012,25-39,3570,669700,0.533074511,,2,31/08/2012,Men,103295,1023562,10.09171892,,2,31/10/2021,White,203150,1735124,11.70809694,,2,31/08/2012,4,36575,383221,9.544101184,,,,
3,31/07/2009,175170,2022744,8.660018272,,3,31/07/2012,25-39,3570,665094,0.536766232,,3,31/07/2012,Men,102804,1022009,10.05901122,,3,30/09/2021,White,203928,1738775,11.72825696,,3,31/07/2012,4,36339,382419,9.502404431,,,,
4,31/08/2009,174583,2026008,8.617093318,,4,30/06/2012,25-39,3553,664866,0.534393397,,4,30/06/2012,Men,102254,1020868,10.01637822,,4,31/08/2021,White,202545,1740346,11.63820298,,4,30/06/2012,4,36220,381942,9.483115237,,,,
5,30/09/2009,176538,2028601,8.702450605,,5,31/05/2012,25-39,3567,663707,0.537435947,,5,31/05/2012,Men,102243,1018808,10.03555135,,5,31/07/2021,White,202861,1743494,11.63531392,,5,31/05/2012,4,36327,381183,9.530068235,,,,
6,31/10/2009,177241,2031958,8.722670449,,6,30/04/2012,25-39,3564,663081,0.537490895,,6,30/04/2012,Men,101147,1017494,9.94079572,,6,30/06/2021,White,203179,1745865,11.63772686,,6,30/04/2012,4,35952,380566,9.446981601,,,,
7,30/11/2009,178023,2034391,8.750677721,,7,31/03/2012,25-39,3619,663614,0.545347145,,7,31/03/2012,Men,101041,1017155,9.933687589,,7,31/05/2021,White,201310,1750953,11.49716754,,7,31/03/2012,4,36027,380515,9.467957899,,,,
8,31/12/2009,178348,2035885,8.760219757,,8,29/02/2012,25-39,3611,662534,0.545028632,,8,29/02/2012,Men,100473,1015653,9.892453427,,8,30/04/2021,White,202611,1757396,11.52904638,,8,29/02/2012,4,35831,379972,9.429905361,,,,
9,31/01/2010,177396,2038088,8.704040257,,9,31/01/2012,25-39,3589,661735,0.542362124,,9,31/01/2012,Men,99422,1014134,9.803635417,,9,31/03/2021,White,203561,1768627,11.5095495,,9,31/01/2012,4,35494,379293,9.357937004,,,,
10,28/02/2010,178932,2039545,8.773133223,,10,31/12/2011,25-39,3621,662768,0.546345026,,10,31/12/2011,Men,99022,1014612,9.75959283,,10,28/02/2021,White,201671,1773928,11.36861248,,10,31/12/2011,4,35351,379768,9.308577869,,,,
11,31/03/2010,182255,2039841,8.934765014,,11,30/11/2011,25-39,3622,663231,0.546114401,,11,30/11/2011,Men,98917,1014492,9.750397243,,11,31/01/2021,White,200878,1775522,11.31374323,,11,30/11/2011,4,35434,379641,9.333554595,,,,
12,30/04/2010,182440,2038426,8.950042827,,12,31/10/2011,25-39,3540,662952,0.53397531,,12,31/10/2011,Men,97838,1013426,9.65418294,,12,31/12/2020,White,201697,1776040,11.35655728,,12,31/10/2011,4,35086,379077,9.255639356,,,,
13,31/05/2010,181423,2041061,8.888661338,,13,30/09/2011,25-39,3614,661318,0.546484445,,13,30/09/2011,Men,97508,1011407,9.640827085,,13,30/11/2020,White,200499,1777603,11.27917763,,13,30/09/2011,4,34904,378251,9.227735023,,,,
14,30/06/2010,182716,2042882,8.944031031,,14,31/08/2011,25-39,3673,659780,0.556700718,,14,31/08/2011,Men,97324,1009422,9.641557248,,14,31/10/2020,White,199395,1776262,11.22553993,,14,31/08/2011,4,34779,377328,9.217179748,,,,
15,31/07/2010,182534,2046056,8.921261197,,15,31/07/2011,25-39,3659,659862,0.554509882,,15,31/07/2011,Men,96917,1008741,9.607718929,,15,30/09/2020,White,199985,1774322,11.27106579,,15,31/07/2011,4,34668,377097,9.19339056,,,,
16,31/08/2010,182405,2047740,8.907624991,,16,30/06/2011,25-39,3651,658965,0.55405067,,16,30/06/2011,Men,97099,1006896,9.64339912,,16,31/08/2020,White,199245,1780417,11.19091763,,16,30/06/2011,4,34626,376393,9.199427194,,,,
17,30/09/2010,183771,2050368,8.962830087,,17,31/05/2011,25-39,3627,661363,0.548412899,,17,31/05/2011,Men,96187,1009275,9.530306408,,17,31/07/2020,White,200626,1788435,11.21796431,,17,31/05/2011,4,34333,376761,9.112673552,,,,
18,31/10/2010,183882,2054413,8.950585885,,18,30/04/2011,25-39,3685,661682,0.556914046,,18,30/04/2011,Men,95680,1008532,9.487056435,,18,30/06/2020,White,200798,1795336,11.18442453,,18,30/04/2011,4,34201,376364,9.087213442,,,,
19,30/11/2010,186162,2054394,9.061650297,,19,31/03/2011,25-39,3759,660670,0.568967866,,19,31/03/2011,Men,96294,1006764,9.56470434,,19,31/05/2020,White,200989,1792318,11.21391405,,19,31/03/2011,4,34459,375622,9.173850307,,,,
20,31/12/2010,186672,2055019,9.083711635,,20,28/02/2011,25-39,3735,661664,0.564485902,,20,28/02/2011,Men,95658,1007308,9.496400307,,20,30/04/2020,White,204876,1787225,11.463358,,20,28/02/2011,4,34302,375714,9.129816829,,,,
21,31/01/2011,186400,2054326,9.073535554,,21,31/01/2011,25-39,3769,661702,0.56959175,,21,31/01/2011,Men,95335,1006633,9.470680973,,21,31/03/2020,White,206383,1787051,11.54880303,,21,31/01/2011,4,34250,375492,9.121366101,,,,
22,28/02/2011,186968,2055946,9.09401317,,22,31/12/2010,25-39,3804,662500,0.574188679,,22,31/12/2010,Men,95342,1007563,9.462634098,,22,29/02/2020,White,204732,1796021,11.39919856,,22,31/12/2010,4,34237,375530,9.116981333,,,,
23,31/03/2011,188052,2055816,9.147316686,,23,30/11/2010,25-39,3866,663102,0.583017394,,23,30/11/2010,Men,94934,1007427,9.423412317,,23,31/01/2020,White,205493,1808679,11.36149643,,23,30/11/2010,4,34145,375360,9.096600597,,,,
24,30/04/2011,186867,2059444,9.0736626,,24,31/10/2010,25-39,3797,663856,0.571961389,,24,31/10/2010,Men,93599,1007759,9.287835683,,24,31/12/2019,White,204507,1807133,11.31665461,,24,31/10/2010,4,33782,375291,9.001548132,,,,
25,31/05/2011,187731,2061191,9.107889565,,25,30/09/2010,25-39,3873,662096,0.584960489,,25,30/09/2010,Men,93514,1005999,9.295635483,,25,30/11/2019,White,203439,1805907,11.26519804,,25,30/09/2010,4,33743,374302,9.014913092,,,,
26,30/06/2011,189368,2059135,9.196482989,,26,31/08/2010,25-39,3872,661539,0.585301849,,26,31/08/2010,Men,92786,1004823,9.234064109,,26,31/10/2019,White,203820,1808397,11.27075526,,26,31/08/2010,4,33547,373701,8.976962866,,,,
27,31/07/2011,189089,2062951,9.165947228,,27,31/07/2010,25-39,3955,661965,0.597463612,,27,31/07/2010,Men,92837,1004342,9.243564443,,27,30/09/2019,White,202662,1808809,11.20416805,,27,31/07/2010,4,33565,373297,8.991500066,,,,
28,31/08/2011,189858,2064545,9.196118273,,28,30/06/2010,25-39,3943,661223,0.596319245,,28,30/06/2010,Men,92859,1003050,9.257664124,,28,31/08/2019,White,203380,1813971,11.21186612,,28,30/06/2010,4,33595,372461,9.019736295,,,,
29,30/09/2011,190308,2068851,9.19872915,,29,31/05/2010,25-39,3882,661648,0.586716804,,29,31/05/2010,Men,92127,1002438,9.190294063,,29,31/07/2019,White,203752,1814916,11.22652508,,29,31/05/2010,4,33238,372069,8.933289255,,,,
30,31/10/2011,190853,2073089,9.20621353,,30,30/04/2010,25-39,4000,661171,0.604987212,,30,30/04/2010,Men,92678,1001273,9.25601709,,30,30/06/2019,White,202103,1818167,11.11575559,,30,30/04/2010,4,33343,371300,8.980070024,,,,
31,30/11/2011,192819,2075135,9.291877396,,31,31/03/2010,25-39,4047,663003,0.610404478,,31,31/03/2010,Men,92535,1002057,9.234504624,,31,31/05/2019,White,203748,1824422,11.16781096,,31,31/03/2010,4,33261,371228,8.959722866,,,,
32,31/12/2011,192653,2076195,9.279138039,,32,28/02/2010,25-39,3963,663629,0.59717101,,32,28/02/2010,Men,90963,1002017,9.077989695,,32,30/04/2019,White,203445,1823553,11.15651698,,32,28/02/2010,4,32576,371104,8.778132276,,,,
33,31/01/2012,193250,2075870,9.309349815,,33,31/01/2010,25-39,3881,663471,0.584953977,,33,31/01/2010,Men,90038,1001250,8.992559301,,33,31/03/2019,White,202183,1821887,11.09745006,,33,31/01/2010,4,32202,370769,8.685192128,,,,
34,29/02/2012,194976,2078627,9.380037881,,34,31/12/2009,25-39,3879,663052,0.585021989,,34,31/12/2009,Men,90383,999939,9.03885137,,34,28/02/2019,White,200518,1821172,11.01038233,,34,31/12/2009,4,32473,370404,8.766913964,,,,
35,31/03/2012,195877,2081458,9.410567016,,35,30/11/2009,25-39,3905,662833,0.589137837,,35,30/11/2009,Men,90065,999028,9.015262835,,35,31/01/2019,White,201729,1836771,10.98280624,,35,30/11/2009,4,32361,370059,8.744821772,,,,
36,30/04/2012,195964,2082266,9.411093491,,36,31/10/2009,25-39,3924,662299,0.592481643,,36,31/10/2009,Men,89570,997738,8.977306668,,36,31/12/2018,White,200987,1837196,10.93987794,,36,31/10/2009,4,32195,369590,8.711004086,,,,
37,31/05/2012,198105,2084920,9.501803427,,37,30/09/2009,25-39,3900,660861,0.590139227,,37,30/09/2009,Men,89160,996378,8.948411145,,37,30/11/2018,White,201330,1835928,10.96611632,,37,30/09/2009,4,32039,368803,8.687293758,,,,
38,30/06/2012,198115,2089201,9.48281185,,38,31/08/2009,25-39,3850,659830,0.583483625,,38,31/08/2009,Men,88031,995304,8.844634403,,38,31/10/2018,White,201732,1835541,10.99032928,,38,31/08/2009,4,31648,368213,8.595025162,,,,
39,31/07/2012,199185,2091621,9.522996757,,39,31/07/2009,25-39,3968,658928,0.602190224,,39,31/07/2009,Men,88365,993963,8.890169956,,39,30/09/2018,White,201648,1835734,10.98459799,,39,31/07/2009,4,31897,367604,8.67700025,,,,
40,31/08/2012,200101,2094905,9.551793518,,40,30/06/2009,25-39,3934,658528,0.597392973,,40,30/06/2009,Men,87317,993058,8.792739195,,40,31/08/2018,White,202445,1832262,11.04891113,,40,30/06/2009,4,31534,367015,8.5920194,,,,
41,30/09/2012,199460,2099709,9.499411585,,41,31/05/2009,25-39,3889,658401,0.590673465,,41,31/05/2009,Men,86506,992141,8.719123592,,41,31/07/2018,White,202703,1829734,11.07827695,,41,31/05/2009,4,31241,366555,8.522868328,,,,
42,31/10/2012,201819,2102270,9.600051373,,42,30/11/2021,70+,114938,322875,35.59829655,,42,30/11/2021,Men,125676,1109731,11.32490667,,42,30/06/2018,White,202376,1827077,11.07648993,,42,30/11/2021,3,46675,417703,11.17420751,,,,
43,30/11/2012,202648,2104175,9.630757898,,43,31/10/2021,70+,114264,322456,35.43553229,,43,31/10/2021,Men,124961,1108904,11.26887449,,43,31/05/2018,White,203197,1824166,11.13917264,,43,31/10/2021,3,46382,417882,11.09930555,,,,
44,31/12/2012,202306,2105924,9.606519514,,44,30/09/2021,70+,114449,322612,35.47574176,,44,30/09/2021,Men,125201,1110044,11.27892228,,44,30/04/2018,White,202510,1822423,11.11212929,,44,30/09/2021,3,46515,418830,11.10593797,,,,
45,31/01/2013,203568,2106221,9.665082629,,45,31/08/2021,70+,113263,322246,35.14799253,,45,31/08/2021,Men,124357,1110209,11.20122427,,45,31/03/2018,White,202369,1822072,11.10653147,,45,31/08/2021,3,46167,419381,11.00836709,,,,
46,28/02/2013,204335,2107281,9.696618534,,46,31/07/2021,70+,113237,322164,35.14886828,,46,31/07/2021,Men,124540,1112415,11.19546213,,46,28/02/2018,White,202047,1818795,11.10883854,,46,31/07/2021,3,46279,419973,11.01951792,,,,
47,31/03/2013,204609,2105362,9.718471218,,47,30/06/2021,70+,113191,322055,35.14648119,,47,30/06/2021,Men,124736,1114693,11.19016626,,47,31/01/2018,White,201575,1817773,11.08911839,,47,30/06/2021,3,46351,420625,11.01955423,,,,
48,30/04/2013,206028,2100586,9.80812021,,48,31/05/2021,70+,111932,321778,34.78547321,,48,31/05/2021,Men,123581,1118456,11.04925004,,48,31/12/2017,White,200373,1816400,11.0313257,,48,31/05/2021,3,45895,421650,10.88461995,,,,
49,31/05/2013,206543,2100591,9.832613774,,49,30/04/2021,70+,112420,321598,34.95668505,,49,30/04/2021,Men,124630,1123274,11.09524479,,49,30/11/2017,White,201106,1813762,11.08778329,,49,30/04/2021,3,46114,423079,10.89961922,,,,
50,30/06/2013,206165,2100448,9.815287024,,50,31/03/2021,70+,112674,322066,34.98475468,,50,31/03/2021,Men,125386,1130887,11.08740307,,50,31/10/2017,White,200022,1811044,11.04456877,,50,31/03/2021,3,46359,425628,10.89190561,,,,
51,31/07/2013,207657,2100838,9.884484192,,51,28/02/2021,70+,111664,322202,34.65651982,,51,28/02/2021,Men,123969,1135020,10.92218639,,51,30/09/2017,White,198968,1808456,11.00209239,,51,28/02/2021,3,45987,426992,10.76999101,,,,
52,31/08/2013,206715,2103074,9.829183376,,52,31/01/2021,70+,111151,318543,34.89356225,,52,31/01/2021,Men,123599,1136231,10.87798168,,52,31/08/2017,White,198754,1804924,11.01176559,,52,31/01/2021,3,45735,427506,10.69809547,,,,
53,30/09/2013,206910,2107249,9.818963018,,53,31/12/2020,70+,111550,319317,34.93393712,,53,31/12/2020,Men,124175,1135315,10.93749312,,53,31/07/2017,White,197832,1803252,10.970846,,53,31/12/2020,3,45920,427516,10.74111846,,,,
54,31/10/2013,208623,2109886,9.887880198,,54,30/11/2020,70+,110702,323085,34.26404816,,54,30/11/2020,Men,123365,1135336,10.86594629,,54,30/06/2017,White,198051,1800273,11.00116482,,54,30/11/2020,3,45591,427764,10.65797963,,,,
55,30/11/2013,208889,2112949,9.886135444,,55,31/10/2020,70+,109962,318833,34.48890171,,55,31/10/2020,Men,122489,1133924,10.80222308,,55,31/05/2017,White,197585,1797199,10.99405241,,55,31/10/2020,3,45384,427352,10.61981692,,,,
56,31/12/2013,209254,2113899,9.898959222,,56,30/09/2020,70+,110088,322272,34.15996425,,56,30/09/2020,Men,122940,1131401,10.86617389,,56,30/04/2017,White,196415,1795731,10.93788546,,56,30/09/2020,3,45428,426158,10.65989609,,,,
57,31/01/2014,209594,2115067,9.909567877,,57,31/08/2020,70+,109603,319348,34.32086627,,57,31/08/2020,Men,122378,1134307,10.78878998,,57,31/03/2017,White,197023,1791390,10.99833091,,57,31/08/2020,3,45188,427307,10.57506664,,,,
58,28/02/2014,210464,2116602,9.943484888,,58,31/07/2020,70+,109977,324139,33.92896257,,58,31/07/2020,Men,123346,1141602,10.8046412,,58,28/02/2017,White,195753,1789619,10.93824999,,58,31/07/2020,3,45501,429545,10.59283661,,,,
59,31/03/2014,211290,2114703,9.99147398,,59,30/06/2020,70+,109783,325251,33.75331667,,59,30/06/2020,Men,123260,1144708,10.76781153,,59,31/01/2017,White,194587,1786515,10.89198803,,59,30/06/2020,3,45445,431361,10.53525933,,,,
60,30/04/2014,212375,2117565,10.02920808,,60,31/05/2020,70+,109457,324338,33.74781863,,60,31/05/2020,Men,123394,1142300,10.80224109,,60,31/12/2016,White,194134,1783518,10.88489155,,60,31/05/2020,3,45594,430749,10.58481854,,,,
61,31/05/2014,211467,2120529,9.972370102,,61,30/04/2020,70+,110793,323194,34.28064877,,61,30/04/2020,Men,126207,1138614,11.08426561,,61,30/11/2016,White,194114,1781371,10.89688785,,61,30/04/2020,3,46440,429204,10.82002964,,,,
62,30/06/2014,210936,2120479,9.947563734,,62,31/03/2020,70+,111105,323821,34.31062223,,62,31/03/2020,Men,127309,1137759,11.18945225,,62,31/10/2016,White,192327,1778742,10.8125293,,62,31/03/2020,3,46848,429105,10.91760758,,,,
63,31/07/2014,211666,2123309,9.968685669,,63,29/02/2020,70+,110413,325817,33.88804145,,63,29/02/2020,Men,126034,1141702,11.0391328,,63,30/09/2016,White,192227,1775147,10.82879333,,63,29/02/2020,3,46410,431068,10.76628281,,,,
64,31/08/2014,210116,2128034,9.873714424,,64,31/01/2020,70+,110820,328355,33.7500571,,64,31/01/2020,Men,126201,1148790,10.98555872,,64,31/08/2016,White,191764,1773038,10.81556064,,64,31/01/2020,3,46519,433765,10.72447062,,,,
65,30/09/2014,211320,2132238,9.910713532,,65,31/12/2019,70+,110402,328232,33.63535548,,65,31/12/2019,Men,125382,1147064,10.93068913,,65,31/07/2016,White,191074,1770325,10.79315945,,65,31/12/2019,3,46275,433369,10.67796728,,,,
66,31/10/2014,212169,2136756,9.929491247,,66,30/11/2019,70+,109659,327778,33.45526545,,66,30/11/2019,Men,124633,1145723,10.87810928,,66,30/06/2016,White,192072,1765522,10.8790488,,66,30/11/2019,3,46017,433045,10.62637832,,,,
67,30/11/2014,212341,2141272,9.916582293,,67,31/10/2019,70+,109733,328129,33.44203042,,67,31/10/2019,Men,124829,1146384,10.88893425,,67,31/05/2016,White,191682,1763033,10.87228657,,67,31/10/2019,3,46151,434202,10.62892386,,,,
68,31/12/2014,214018,2142198,9.990579769,,68,30/09/2019,70+,109087,327742,33.28441274,,68,30/09/2019,Men,123927,1145568,10.81795232,,68,31/07/2009,White,154170,1598980,9.641771629,,68,30/09/2019,3,45837,434079,10.5595986,,,,
69,31/01/2015,213921,2145549,9.970455114,,69,31/08/2019,70+,109088,328012,33.25731985,,69,31/08/2019,Men,124202,1146354,10.83452406,,69,30/06/2009,White,152407,1596483,9.546421728,,69,31/08/2019,3,45986,434869,10.57467881,,,,
70,28/02/2015,215130,2149659,10.00763377,,70,31/07/2019,70+,108852,327617,33.22538208,,70,31/07/2019,Men,124506,1146301,10.86154509,,70,31/05/2009,White,151082,1594481,9.475308894,,70,31/07/2019,3,46009,435145,10.57325719,,,,
71,31/03/2015,216770,2152685,10.0697501,,71,30/06/2019,70+,108052,328156,32.92702251,,71,30/06/2019,Men,123434,1147283,10.75881016,,71,30/11/2021,South Asian,20694,179468,11.53074643,,71,30/06/2019,3,45683,436520,10.46527078,,,,
72,30/04/2015,216675,2156494,10.04755868,,72,31/05/2019,70+,108503,328573,33.02249424,,72,31/05/2019,Men,124469,1149626,10.8269124,,72,31/10/2021,South Asian,20620,178348,11.56166596,,72,31/05/2019,3,46068,438182,10.51343962,,,,
73,31/05/2015,215538,2163795,9.961109994,,73,30/04/2019,70+,107883,327624,32.92890631,,73,30/04/2019,Men,124116,1148122,10.81034942,,73,30/09/2021,South Asian,20479,177576,11.53252692,,73,30/04/2019,3,45978,437885,10.50001713,,,,
74,30/06/2015,217656,2168334,10.03793696,,74,31/03/2019,70+,106960,326708,32.73871469,,74,31/03/2019,Men,123377,1146383,10.76228451,,74,31/08/2021,South Asian,20196,177241,11.39465474,,74,31/03/2019,3,45748,437484,10.45706814,,,,
75,31/07/2015,218966,2173518,10.0742667,,75,28/02/2019,70+,105797,325998,32.45326658,,75,28/02/2019,Men,122328,1145043,10.68326692,,75,31/07/2021,South Asian,20252,177635,11.40090635,,75,28/02/2019,3,45425,437219,10.38953019,,,,
76,31/08/2015,217681,2179070,9.989628603,,76,31/01/2019,70+,106157,328222,32.3430483,,76,31/01/2019,Men,123030,1152991,10.67050827,,76,30/06/2021,South Asian,20212,177750,11.37102672,,76,31/01/2019,3,45442,438707,10.35816616,,,,
77,30/09/2015,219537,2183370,10.05496091,,77,31/12/2018,70+,105645,328034,32.20550309,,77,31/12/2018,Men,122241,1152608,10.60560052,,77,31/05/2021,South Asian,19877,177972,11.16861079,,77,31/12/2018,3,45311,438791,10.32632848,,,,
78,31/10/2015,219585,2190322,10.0252383,,78,30/11/2018,70+,105489,327395,32.22071198,,78,30/11/2018,Men,122470,1150990,10.64040522,,78,30/04/2021,South Asian,20104,178412,11.26830034,,78,30/11/2018,3,45489,438415,10.3757855,,,,
79,30/11/2015,220069,2195762,10.02244323,,79,31/10/2018,70+,105650,327193,32.2898106,,79,31/10/2018,Men,122984,1153144,10.6651034,,79,31/03/2021,South Asian,20314,178967,11.35069594,,79,31/10/2018,3,45703,438533,10.42179266,,,,
80,31/12/2015,220873,2198742,10.04542598,,80,30/09/2018,70+,105450,326543,32.29283739,,80,30/09/2018,Men,122659,1152208,10.64556052,,80,28/02/2021,South Asian,20035,178884,11.19999553,,80,30/09/2018,3,45626,438557,10.40366475,,,,
81,31/01/2016,220142,2203857,9.988942114,,81,31/08/2018,70+,105387,325275,32.39935439,,81,31/08/2018,Men,123014,1149184,10.70446508,,81,31/01/2021,South Asian,20021,179410,11.15935567,,81,31/08/2018,3,45857,437534,10.48078549,,,,
82,29/02/2016,221403,2208620,10.02449493,,82,31/07/2018,70+,105116,324348,32.40840085,,82,31/07/2018,Men,123330,1147046,10.75196636,,82,31/12/2020,South Asian,20154,178802,11.271686,,82,31/07/2018,3,45849,436760,10.49752725,,,,
83,31/03/2016,222721,2211439,10.07131556,,83,30/06/2018,70+,104675,323291,32.37795052,,83,30/06/2018,Men,123005,1144831,10.74438061,,83,30/11/2020,South Asian,19961,178270,11.19706064,,83,30/06/2018,3,45741,436033,10.49026106,,,,
84,30/04/2016,223135,2215247,10.07269167,,84,31/05/2018,70+,104703,321825,32.53414123,,84,31/05/2018,Men,123517,1142115,10.81476033,,84,31/10/2020,South Asian,19762,178135,11.09383333,,84,31/05/2018,3,45911,435243,10.54836034,,,,
85,31/05/2016,223278,2219781,10.05855983,,85,30/04/2018,70+,103862,320570,32.39916399,,85,30/04/2018,Men,122977,1140130,10.78622613,,85,30/09/2020,South Asian,19822,177659,11.15732949,,85,30/04/2018,3,45706,434760,10.51292667,,,,
86,30/06/2016,224026,2223325,10.0761697,,86,31/03/2018,70+,103234,319536,32.30747083,,86,31/03/2018,Men,122892,1139159,10.78795849,,86,31/08/2020,South Asian,19529,177233,11.01882832,,86,31/03/2018,3,45784,434745,10.53123095,,,,
87,31/07/2016,222976,2230388,9.997184346,,87,28/02/2018,70+,102763,318501,32.26457688,,87,28/02/2018,Men,122618,1136682,10.78736181,,87,31/07/2020,South Asian,19598,178336,10.98936838,,87,28/02/2018,3,45637,433975,10.51604355,,,,
88,31/08/2016,223793,2234673,10.01457484,,88,31/01/2018,70+,102285,317769,32.18847653,,88,31/01/2018,Men,122394,1135314,10.78062985,,88,30/06/2020,South Asian,19330,177661,10.88027198,,88,31/01/2018,3,45653,434230,10.51355273,,,,
89,30/09/2016,224414,2238775,10.023964,,89,31/12/2017,70+,101415,317392,31.9526012,,89,31/12/2017,Men,121601,1133738,10.7256703,,89,31/05/2020,South Asian,19321,176750,10.93125884,,89,31/12/2017,3,45385,433680,10.46508947,,,,
90,31/10/2016,224501,2244659,10.00156371,,90,30/11/2017,70+,101450,316429,32.06090466,,90,30/11/2017,Men,121932,1131264,10.77838595,,90,30/04/2020,South Asian,19924,175752,11.3364286,,90,30/11/2017,3,45543,432896,10.52054073,,,,
91,30/11/2016,226702,2249013,10.08006623,,91,31/10/2017,70+,100731,315175,31.96033949,,91,31/10/2017,Men,121373,1129010,10.75039194,,91,31/03/2020,South Asian,20239,174984,11.56620034,,91,31/10/2017,3,45272,432143,10.47616183,,,,
92,31/12/2016,226637,2252550,10.06135269,,92,30/09/2017,70+,99900,313886,31.82684159,,92,30/09/2017,Men,120506,1126456,10.69779912,,92,29/02/2020,South Asian,19680,174579,11.2728335,,92,30/09/2017,3,45004,431489,10.42992985,,,,
93,31/01/2017,227251,2257746,10.06539265,,93,31/08/2017,70+,99309,312057,31.82399369,,93,31/08/2017,Men,120532,1123448,10.72875647,,93,31/01/2020,South Asian,19528,174548,11.18775351,,93,31/08/2017,3,44902,430512,10.42990672,,,,
94,28/02/2017,228570,2262322,10.10333631,,94,31/07/2017,70+,98582,310913,31.70726216,,94,31/07/2017,Men,119838,1121591,10.68464351,,94,31/12/2019,South Asian,19335,174140,11.10313541,,94,31/07/2017,3,44719,429976,10.40034793,,,,
95,31/03/2017,230343,2265067,10.16936806,,95,30/06/2017,70+,98106,309383,31.71021032,,95,30/06/2017,Men,119955,1118819,10.72157337,,95,30/11/2019,South Asian,19263,173651,11.09293929,,95,30/06/2017,3,44746,429225,10.42483546,,,,
96,30/04/2017,229614,2271489,10.10852353,,96,31/05/2017,70+,97434,307934,31.64119584,,96,31/05/2017,Men,119692,1116073,10.7243881,,96,31/10/2019,South Asian,19169,173061,11.07644125,,96,31/05/2017,3,44664,428397,10.42584332,,,,
97,31/05/2017,230933,2274217,10.154396,,97,30/04/2017,70+,96450,307062,31.4105946,,97,30/04/2017,Men,119081,1114489,10.68480712,,97,30/09/2019,South Asian,18923,172511,10.96915559,,97,30/04/2017,3,44385,427952,10.37149026,,,,
98,30/06/2017,231640,2279616,10.16136051,,98,31/03/2017,70+,96257,305850,31.47196338,,98,31/03/2017,Men,119533,1110979,10.75924927,,98,31/08/2019,South Asian,18864,171777,10.98167974,,98,31/03/2017,3,44459,426907,10.41421199,,,,
99,31/07/2017,231406,2284544,10.12919865,,99,28/02/2017,70+,95538,305169,31.3065875,,99,28/02/2017,Men,118527,1109527,10.68266027,,99,31/07/2019,South Asian,18934,171303,11.0529296,,99,28/02/2017,3,44172,426481,10.35731955,,,,
100,31/08/2017,232484,2287870,10.16159135,,100,31/01/2017,70+,94790,300610,31.53255048,,100,31/01/2017,Men,117833,1106913,10.64519072,,100,30/06/2019,South Asian,18632,170910,10.90164414,,100,31/01/2017,3,43917,425774,10.31462701,,,,
101,30/09/2017,232726,2293988,10.14503999,,101,31/12/2016,70+,94362,299950,31.45924321,,101,31/12/2016,Men,117484,1104172,10.64000898,,101,31/05/2019,South Asian,18812,170349,11.04321129,,101,31/12/2016,3,43862,425022,10.31993638,,,,
102,31/10/2017,234115,2298748,10.18445693,,102,30/11/2016,70+,94051,302881,31.05212938,,102,30/11/2016,Men,117471,1102075,10.65907493,,102,30/04/2019,South Asian,18688,169815,11.00491712,,102,30/11/2016,3,43821,424502,10.32291956,,,,
103,30/11/2017,235375,2303141,10.21973904,,103,31/10/2016,70+,92951,298069,31.18439019,,103,31/10/2016,Men,116324,1099757,10.5772457,,103,31/03/2019,South Asian,18611,169253,10.99596462,,103,31/10/2016,3,43437,423703,10.25175654,,,,
104,31/12/2017,234422,2307580,10.15878106,,104,30/09/2016,70+,92615,300735,30.79621594,,104,30/09/2016,Men,116305,1096668,10.60530625,,104,28/02/2019,South Asian,18608,168900,11.01716992,,104,30/09/2016,3,43485,422861,10.28352106,,,,
105,31/01/2018,235883,2310248,10.21028911,,105,31/08/2016,70+,92057,295867,31.11431826,,105,31/08/2016,Men,116055,1094559,10.60290035,,105,31/01/2019,South Asian,18561,169008,10.98232036,,105,31/08/2016,3,43320,422303,10.25803748,,,,
106,28/02/2018,236427,2312777,10.22264576,,106,31/07/2016,70+,91343,298292,30.62200797,,106,31/07/2016,Men,115625,1092497,10.58355309,,106,31/12/2018,South Asian,18321,168702,10.85997795,,106,31/07/2016,3,43216,421548,10.25173883,,,,
107,31/03/2018,236758,2317592,10.21568939,,107,30/06/2016,70+,91352,296645,30.79505807,,107,30/06/2016,Men,116170,1088998,10.66760453,,107,30/11/2018,South Asian,18505,168258,10.99799118,,107,30/06/2016,3,43310,420294,10.30469148,,,,
